Plant_Code,Latitude,Longitude,Geo_MW,Solar_MW,Wind_MW,Powerplant_MW
59362,47.152847,-101.197716,-99999,-99999,50.6,50.6
59363,44.633611,-70.627777,-99999,-99999,50.6,50.6
59338,41.7194,-89.0492,-99999,-99999,50.4,50.4
59339,40.4535,-95.4683,-99999,-99999,50.4,50.4
59357,40.2572,-94.6722,-99999,-99999,50.4,50.4
59358,44.4328,-96.4779,-99999,-99999,50.4,50.4
59359,39.7513,-79.7271,-99999,-99999,50.4,50.4
59360,32.55434,-107.50929,-99999,-99999,50.4,50.4
59361,43.256944,-84.499722,-99999,-99999,50.4,50.4
59320,41.7172,-106.1077,-99999,-99999,50,50
59322,32.705556,-116.3425,-99999,-99999,50,50
59323,44.057778,-95.2525,-99999,-99999,50,50
59324,37.369167,-98.460278,-99999,-99999,50,50
59327,37.3764,-98.4583,-99999,-99999,50,50
59328,43.4303,-95.4167,-99999,-99999,50,50
59329,45.9192,-120.3039,-99999,-99999,50,50
59331,45.744171,-120.783568,-99999,-99999,50,50
59332,42.006111,-94.237778,-99999,-99999,50,50
59334,46.718056,-96.211944,-99999,-99999,50,50
59337,33.901781,-103.34675,-99999,-99999,50,50
59319,45.2766,-120.2794,-99999,-99999,49.8,49.8
59300,33.9228,-116.5422,-99999,-99999,49.5,49.5
59310,47.1167,-100.7333,-99999,-99999,49.5,49.5
59311,44.1238,-96.0784,-99999,-99999,49.5,49.5
59312,47.1333,-100.7011,-99999,-99999,49.5,49.5
59318,35.9454,-101.9005,-99999,-99999,49.5,49.5
59297,33.8816,-116.5527,-99999,-99999,49,49
59295,40.729207,-78.28735,-99999,-99999,48.2,48.2
59281,47.152847,-101.197716,-99999,-99999,48,48
59282,47.1244,-97.8961,-99999,-99999,48,48
59284,43.7681,-71.8189,-99999,-99999,48,48
59279,35.0697,-118.3167,-99999,-99999,46.9,46.9
59275,33.9393,-116.5527,-99999,-99999,45,45
59274,43.920556,-93.140555,-99999,-99999,44,44
59273,43.3897,-95.2997,-99999,-99999,43.5,43.5
59272,33.934,-116.5781,-99999,-99999,43.4,43.4
59271,43.978486,-92.851078,-99999,-99999,43,43
59268,43.047222,-93.4775,-99999,-99999,42,42
59269,46.54422,-67.8111,-99999,-99999,42,42
59270,41.12968,-105.024,-99999,-99999,42,42
59267,41.6283,-106.2013,-99999,-99999,41.4,41.4
59262,33.9172,-116.735,-99999,-99999,41,41
59265,45.943,-118.591,-99999,-99999,41,41
59261,42.583889,-91.370833,-99999,-99999,40.8,40.8
59254,44.5492,-99.5,-99999,-99999,40.5,40.5
59255,48.6292,-98.3164,-99999,-99999,40.5,40.5
59256,48.6303,-98.3169,-99999,-99999,40.5,40.5
59257,41.864583,-97.961194,-99999,-99999,40.5,40.5
59237,44.67598,-72.1013,-99999,-99999,40,40
59238,39.254444,-79.467222,-99999,-99999,40,40
59239,42.698333,-97.58,-99999,-99999,40,40
59240,36.548958,-101.495936,-99999,-99999,40,40
59241,42.88,-115.036667,-99999,-99999,40,40
59242,47.333333,-110.639167,-99999,-99999,40,40
59248,39.641111,-79.011111,-99999,-99999,40,40
59236,33.914986,-116.71026,-99999,-99999,39.7,39.7
59221,37.805,-121.6672,-99999,-99999,38,38
59233,40.522846,-78.476921,-99999,-99999,38,38
59219,39.8794,-78.9183,-99999,-99999,37.8,37.8
59204,32.3606,-100.3389,-99999,-99999,37.5,37.5
59205,42.5456,-77.4967,-99999,-99999,37.5,37.5
59203,38.163581,-121.79661,-99999,-99999,36.8,36.8
59201,43.612222,-94.191944,-99999,-99999,36,36
59188,35.043889,-118.276388,-99999,-99999,34.5,34.5
59189,39.85,-79.138,-99999,-99999,34.5,34.5
59190,42.9086,-75.5697,-99999,-99999,34.5,34.5
59191,44.723056,-68.2425,-99999,-99999,34.5,34.5
59187,32.2075,-101.388333,-99999,-99999,34.3,34.3
59186,44.593333,-70.381111,-99999,-99999,34.2,34.2
59185,42.948889,-92.062222,-99999,-99999,34,34
59182,43.67,-82.758611,-99999,-99999,32,32
59180,33.926111,-116.615,-99999,-99999,31,31
59153,35.05,-118.2572,-99999,-99999,30,30
59154,35.05,-118.2564,-99999,-99999,30,30
59155,42.988989,-75.762536,-99999,-99999,30,30
59156,39.790739,-79.002047,-99999,-99999,30,30
59157,20.81421,-156.551,-99999,-99999,30,30
59158,46.2753,-104.1836,-99999,-99999,30,30
59163,21.68097,-157.975,-99999,-99999,30,30
59166,44.245556,-96.406389,-99999,-99999,30,30
59168,40.63067,-78.696078,-99999,-99999,30,30
59169,43.713611,-95.802778,-99999,-99999,30,30
59170,32.969722,-100.524167,-99999,-99999,30,30
59172,39.324167,-79.388611,-99999,-99999,30,30
59368,32.286111,-110.088056,-99999,-99999,30,30
59152,33.9461,-116.6769,-99999,-99999,29.9,29.9
59151,40.945911,-103.162028,-99999,-99999,29.7,29.7
59148,40.0853,-78.8633,-99999,-99999,29.4,29.4
59149,41.139722,-104.997778,-99999,-99999,29.4,29.4
59142,35.0697,-118.3167,-99999,-99999,29,29
59143,35.0506,-118.2572,-99999,-99999,29,29
59144,43.397778,-92.473611,-99999,-99999,29,29
59146,37.801111,-104.491944,-99999,-99999,29,29
59140,35.05,-118.2572,-99999,-99999,28.7,28.7
59137,41.7244,-105.9906,-99999,-99999,28.5,28.5
59138,42.7297,-73.0236,-99999,-99999,28.5,28.5
59135,43.563889,-89.148056,-99999,-99999,28,28
59136,45.795556,-86.533889,-99999,-99999,28,28
59134,32.952778,-103.285278,-99999,-99999,27.3,27.3
59132,36.127092,-84.344168,-99999,-99999,27,27
59130,40.855,-76.1292,-99999,-99999,26,26
59129,45.61498,-67.971,-99999,-99999,25.5,25.5
59127,35.0506,-118.1714,-99999,-99999,25.3,25.3
59128,44.018889,-96.065277,-99999,-99999,25.3,25.3
59126,33.9603,-116.5364,-99999,-99999,25.1,25.1
59119,35.05,-118.2572,-99999,-99999,25,25
59120,45.936157,-118.65999,-99999,-99999,25,25
59121,47.5747,-92.5917,-99999,-99999,25,25
59123,44.477778,-99.133889,-99999,-99999,25,25
59118,41.666469,-106.183278,-99999,-99999,24.8,24.8
59117,64.058333,-148.9,-99999,-99999,24.6,24.6
59111,45.5563,-120.5507,-99999,-99999,24,24
59113,41.235278,-75.753056,-99999,-99999,24,24
59114,43.554778,-92.724139,-99999,-99999,24,24
59115,43.233,-72.1455,-99999,-99999,24,24
59116,20.596,-156.318,-99999,-99999,24,24
59110,35.05,-118.2572,-99999,-99999,23.5,23.5
59098,43.037147,-115.439731,-99999,-99999,23,23
59099,43.006133,-115.463289,-99999,-99999,23,23
59100,43.04835,-115.412886,-99999,-99999,23,23
59102,43.056622,-115.452025,-99999,-99999,23,23
59105,43.028056,-115.400469,-99999,-99999,23,23
59106,43.033781,-115.482592,-99999,-99999,23,23
59097,35.0686,-118.3833,-99999,-99999,22.7,22.7
59090,35.05,-118.2572,-99999,-99999,22.5,22.5
59094,42.811944,-115.048889,-99999,-99999,22.5,22.5
59095,42.703333,-112.757778,-99999,-99999,22.5,22.5
59096,42.738889,-112.748611,-99999,-99999,22.5,22.5
59087,33.9141,-116.5914,-99999,-99999,22.4,22.4
59088,42.982222,-115.393333,-99999,-99999,22.4,22.4
59083,35.3111,-118.4319,-99999,-99999,22,22
59086,43.871944,-86.334722,-99999,-99999,22,22
59081,44.216812,-96.237148,-99999,-99999,21.9,21.9
59082,35.1061,-118.3114,-99999,-99999,21.9,21.9
59080,43.610278,-83.485556,-99999,-99999,21.8,21.8
59078,35.1011,-118.3372,-99999,-99999,21.2,21.2
59058,18.9742,-155.6914,-99999,-99999,21,21
59059,43.8794,-88.2708,-99999,-99999,21,21
59060,42.681944,-114.989167,-99999,-99999,21,21
59070,43.0272,-115.4656,-99999,-99999,21,21
59071,43.0536,-115.4803,-99999,-99999,21,21
59072,43.0475,-94.9228,-99999,-99999,21,21
59074,20.79467,-156.536,-99999,-99999,21,21
59075,42.825278,-115.010833,-99999,-99999,21,21
59077,42.770833,-114.988611,-99999,-99999,21,21
59056,41.94143,-94.8861,-99999,-99999,20.7,20.7
58958,33.881667,-116.460278,-99999,-99999,20,20
58959,42.8167,-78.8675,-99999,-99999,20,20
58960,43.8953,-94.9142,-99999,-99999,20,20
58961,43.315,-93.77,-99999,-99999,20,20
58963,45.8033,-95.8844,-99999,-99999,20,20
58967,44.916944,-94.735555,-99999,-99999,20,20
58968,45.071667,-94.752222,-99999,-99999,20,20
58970,36.498514,-101.605278,-99999,-99999,20,20
58973,44.3481,-87.9278,-99999,-99999,20,20
58984,44.415587,-70.559814,-99999,-99999,20,20
59009,43.850833,-82.7825,-99999,-99999,20,20
59024,33.738889,-101.485,-99999,-99999,20,20
58955,35.088889,-118.206389,-99999,-99999,19.8,19.8
58947,42.460629,-114.017297,-99999,-99999,19.5,19.5
58948,46.245556,-103.767222,-99999,-99999,19.5,19.5
58952,44.933333,-97.741389,-99999,-99999,19.5,19.5
58939,33.9369,-116.6183,-99999,-99999,19,19
58936,40.071389,-111.582222,-99999,-99999,18.9,18.9
58937,42.8744,-115.0172,-99999,-99999,18.9,18.9
58938,36.7767,-99.6353,-99999,-99999,18.9,18.9
58935,33.9211,-116.5642,-99999,-99999,18.7,18.7
58929,35.0853,-118.3547,-99999,-99999,18.4,18.4
58919,37.7361,-121.6475,-99999,-99999,18,18
58920,37.763653,-121.614392,-99999,-99999,18,18
58921,61.13,-150.243611,-99999,-99999,18,18
58909,37.0478,-121.1708,-99999,-99999,17,17
58911,42.884703,-106.221442,-99999,-99999,17,17
58907,41.6744,-106.1805,-99999,-99999,16.8,16.8
58908,42.8925,-115.0164,-99999,-99999,16.8,16.8
58904,33.9014,-116.7167,-99999,-99999,16.5,16.5
58902,42.163889,-77.528889,-99999,-99999,16.2,16.2
58901,33.931,-116.6302,-99999,-99999,16.1,16.1
58897,33.9683,-116.5347,-99999,-99999,16,16
58892,43.9578,-95.1306,-99999,-99999,15.6,15.6
58890,35.0522,-118.3581,-99999,-99999,15.5,15.5
58891,38.1167,-121.8333,-99999,-99999,15.5,15.5
58873,39.913408,-79.393644,-99999,-99999,15,15
58874,42.8072,-78.8617,-99999,-99999,15,15
58880,42.586667,-73.275,-99999,-99999,15,15
58871,42.0822,-94.365,-99999,-99999,14.7,14.7
58868,35.1011,-118.3372,-99999,-99999,14.1,14.1
58865,43.871944,-83.241388,-99999,-99999,14,14
58855,42.490341,-113.926605,-99999,-99999,13.5,13.5
58856,42.840556,-114.989722,-99999,-99999,13.5,13.5
58846,37.5499,-99.3444,-99999,-99999,12.5,12.5
58848,33.5697,-101.7653,-99999,-99999,12.5,12.5
58844,44.466944,-71.225,-99999,-99999,12.1,12.1
58832,43.983462,-96.011809,-99999,-99999,12,12
58833,42.436804,-113.925536,-99999,-99999,12,12
58834,42.870278,-114.967778,-99999,-99999,12,12
58831,48.083625,-100.9215,-99999,-99999,11.9,11.9
58826,44.421711,-96.434694,-99999,-99999,11.8,11.8
58825,33.92194,-116.56222,-99999,-99999,11.7,11.7
58823,33.9211,-116.5642,-99999,-99999,11.6,11.6
58824,43.6383,-96.391944,-99999,-99999,11.6,11.6
58815,42.894722,-75.451666,-99999,-99999,11.5,11.5
58822,35.322778,-101.5325,-99999,-99999,11.5,11.5
58810,44.39956,-96.428367,-99999,-99999,11.2,11.2
58807,37.7392,-121.4322,-99999,-99999,10.9,10.9
58803,20.257252,-155.850382,-99999,-99999,10.6,10.6
58793,37.7392,-121.4322,-99999,-99999,10.5,10.5
58794,41.2736,-103.6983,-99999,-99999,10.5,10.5
58795,42.858056,-114.949444,-99999,-99999,10.5,10.5
58796,42.7975,-114.998611,-99999,-99999,10.5,10.5
58797,42.836854,-114.969342,-99999,-99999,10.5,10.5
58798,42.8444,-115.0369,-99999,-99999,10.5,10.5
58799,43.3839,-94.1475,-99999,-99999,10.5,10.5
58801,43.445,-94.980278,-99999,-99999,10.5,10.5
58791,43.9358,-95.9222,-99999,-99999,10.4,10.4
58788,43.985833,-96.078611,-99999,-99999,10.2,10.2
58702,36.4983,-101.4958,-99999,-99999,10,10
58703,36.4886,-101.4597,-99999,-99999,10,10
58704,36.4417,-101.3497,-99999,-99999,10,10
58706,36.4453,-101.8761,-99999,-99999,10,10
58707,36.4669,-101.8222,-99999,-99999,10,10
58708,35.3503,-101.54,-99999,-99999,10,10
58709,35.8119,-101.9789,-99999,-99999,10,10
58710,35.8081,-101.9986,-99999,-99999,10,10
58711,35.9614,-101.8033,-99999,-99999,10,10
58712,36.0075,-101.8614,-99999,-99999,10,10
58713,36.0264,-101.9,-99999,-99999,10,10
58717,45.7286,-119.4181,-99999,-99999,10,10
58718,45.6447,-119.4533,-99999,-99999,10,10
58720,39.287222,-79.434444,-99999,-99999,10,10
58722,35.964272,-101.540238,-99999,-99999,10,10
58725,35.924858,-101.541363,-99999,-99999,10,10
58735,43.902753,-96.021744,-99999,-99999,10,10
58747,33.661111,-101.39,-99999,-99999,10,10
58753,35.145833,-114.0675,-99999,-99999,10,10
58755,46.275278,-109.482778,-99999,-99999,10,10
58756,46.275278,-109.482778,-99999,-99999,10,10
58761,44.661667,-73.07,-99999,-99999,10,10
58771,33.013889,-103.865,-99999,-99999,10,10
58772,47.723333,-111.965278,-99999,-99999,10,10
58687,45.6758,-119.9375,-99999,-99999,9.9,9.9
58688,45.7122,-119.4044,-99999,-99999,9.9,9.9
58689,45.6447,-119.4767,-99999,-99999,9.9,9.9
58698,34.746944,-103.325,-99999,-99999,9.9,9.9
58699,34.728056,-103.305,-99999,-99999,9.9,9.9
58685,46.449444,-110.087222,-99999,-99999,9.7,9.7
58684,46.411944,-110.337777,-99999,-99999,9.6,9.6
58683,33.9447,-116.6222,-99999,-99999,9.4,9.4
58670,39.979167,-79.012778,-99999,-99999,9,9
58673,47.4983,-111.4392,-99999,-99999,9,9
58674,57.7869,-152.4406,-99999,-99999,9,9
58677,45.613061,-120.616906,-99999,-99999,9,9
58679,27.832222,-97.440278,-99999,-99999,9,9
58669,39.9139,-105.2153,-99999,-99999,8.8,8.8
58668,35.060556,-118.389722,-99999,-99999,8.7,8.7
58661,41.3017,-89.6236,-99999,-99999,8.4,8.4
58660,45.6542,-119.4869,-99999,-99999,8.3,8.3
58644,33.8942,-116.5603,-99999,-99999,8,8
58648,42.098889,-94.269167,-99999,-99999,8,8
58650,37.772222,-104.832222,-99999,-99999,8,8
58628,35.0583,-118.3417,-99999,-99999,7.5,7.5
58629,39.382222,-74.4475,-99999,-99999,7.5,7.5
58626,35.1161,-118.3789,-99999,-99999,7.4,7.4
58624,33.9603,-116.5364,-99999,-99999,7.3,7.3
58623,41.3786,-83.7383,-99999,-99999,7.2,7.2
58622,48.021271,-101.280517,-99999,-99999,7.1,7.1
58616,42.678819,-78.243792,-99999,-99999,6.6,6.6
58617,45.6967,-119.4097,-99999,-99999,6.6,6.6
58612,35.0663,-118.339444,-99999,-99999,6.5,6.5
58613,33.9053,-116.5825,-99999,-99999,6.5,6.5
58605,41.835278,-106.242778,-99999,-99999,6.1,6.1
58599,46.793581,-124.065412,-99999,-99999,6,6
58600,33.908889,-116.555556,-99999,-99999,6,6
58594,33.9131,-116.5631,-99999,-99999,5.9,5.9
58595,41.850833,-91.234167,-99999,-99999,5.9,5.9
58591,43.63349,-95.609234,-99999,-99999,5.6,5.6
58584,38.033327,-102.537915,-99999,-99999,5.5,5.5
58583,33.9603,-116.5364,-99999,-99999,5.4,5.4
58577,42.8625,-72.9628,-99999,-99999,5.2,5.2
58578,40.99616,-104.824943,-99999,-99999,5.2,5.2
58579,43.575,-94.446667,-99999,-99999,5.2,5.2
58377,40.4144,-95.54,-99999,-99999,5,5
58379,45.7017,-119.4222,-99999,-99999,5,5
58488,41.660278,-89.249722,-99999,-99999,5,5
58491,33.029444,-103.855833,-99999,-99999,5,5
58323,43.991667,-91.877777,-99999,-99999,4.8,4.8
58324,43.733889,-90.805,-99999,-99999,4.8,4.8
58319,33.875,-116.625,-99999,-99999,4.7,4.7
58315,35.0583,-118.3083,-99999,-99999,4.6,4.6
58297,66.837778,-162.556944,-99999,-99999,4.5,4.5
58298,44.4967,-69.35,-99999,-99999,4.5,4.5
58299,41.6647,-70.5942,-99999,-99999,4.5,4.5
58300,43.9811,-96.4269,-99999,-99999,4.5,4.5
58301,44.094167,-68.865833,-99999,-99999,4.5,4.5
58303,40.905833,-84.570277,-99999,-99999,4.5,4.5
58306,41.016111,-84.5875,-99999,-99999,4.5,4.5
58312,41.79413,-71.38919,-99999,-99999,4.5,4.5
58314,41.096111,-83.641381,-99999,-99999,4.5,4.5
58284,47.139167,-120.753056,-99999,-99999,4.3,4.3
58276,44.3236,-95.8222,-99999,-99999,4.2,4.2
58277,44.3211,-95.7942,-99999,-99999,4.2,4.2
58278,44.3361,-95.8242,-99999,-99999,4.2,4.2
58279,35.75,-102.28,-99999,-99999,4.2,4.2
58229,45.121705,-95.053236,-99999,-99999,4,4
58230,43.6183,-95.4253,-99999,-99999,4,4
58231,43.6292,-95.4169,-99999,-99999,4,4
58232,43.6181,-95.4172,-99999,-99999,4,4
58233,43.6247,-95.4314,-99999,-99999,4,4
58234,43.5958,-95.3833,-99999,-99999,4,4
58235,47.3272,-97.8975,-99999,-99999,4,4
58218,43.5564,-96.303611,-99999,-99999,3.8,3.8
58219,43.3597,-93.3208,-99999,-99999,3.8,3.8
58171,44.502778,-95.175,-99999,-99999,3.4,3.4
58173,42.886944,-76.968333,-99999,-99999,3.4,3.4
58177,42.588583,-71.984194,-99999,-99999,3.4,3.4
58178,40.449444,-83.893333,-99999,-99999,3.4,3.4
58179,41.7525,-70.538889,-99999,-99999,3.4,3.4
58180,42.572222,-71.944722,-99999,-99999,3.4,3.4
58167,45.6531,-119.4625,-99999,-99999,3.3,3.3
58157,39.959167,-76.455555,-99999,-99999,3.2,3.2
58158,44.461908,-93.156387,-99999,-99999,3.2,3.2
58162,34.561944,-117.307222,-99999,-99999,3.2,3.2
58163,33.914167,-116.749167,-99999,-99999,3.2,3.2
58155,34.36,-103.0667,-99999,-99999,3.1,3.1
58082,41.451494,-90.148547,-99999,-99999,3,3
58083,42.4789,-71.9,-99999,-99999,3,3
58084,42.82579,-99.777467,-99999,-99999,3,3
58085,33.890913,-116.541515,-99999,-99999,3,3
58086,35.075,-118.3417,-99999,-99999,3,3
58088,36.4725,-101.3278,-99999,-99999,3,3
58100,44.396944,-117.271944,-99999,-99999,3,3
58102,34.623056,-117.1125,-99999,-99999,3,3
58130,42.709444,-87.885278,-99999,-99999,3,3
58138,41.639061,-70.873372,-99999,-99999,3,3
58150,41.101219,-83.644394,-99999,-99999,3,3
58048,42.7317,-92.4711,-99999,-99999,2.7,2.7
58038,64.505924,-165.429384,-99999,-99999,2.6,2.6
58039,43.848529,-99.24757,-99999,-99999,2.6,2.6
58012,41.584444,-81.525555,-99999,-99999,2.5,2.5
58015,44.728333,-93.048056,-99999,-99999,2.5,2.5
57998,35.0925,-118.3952,-99999,-99999,2.4,2.4
57989,43.034722,-94.140556,-99999,-99999,2.3,2.3
57959,36.120994,-84.338733,-99999,-99999,2.1,2.1
57963,43.6256,-95.3725,-99999,-99999,2.1,2.1
57964,43.6256,-95.3672,-99999,-99999,2.1,2.1
57965,43.6256,-95.3619,-99999,-99999,2.1,2.1
57966,43.6256,-95.3567,-99999,-99999,2.1,2.1
57967,44.3303,-95.8344,-99999,-99999,2.1,2.1
57968,44.3308,-95.8297,-99999,-99999,2.1,2.1
57969,44.3253,-95.8142,-99999,-99999,2.1,2.1
57970,43.6825,-94.5892,-99999,-99999,2.1,2.1
57815,42.9625,-90.386667,-99999,-99999,2,2
57816,43.899722,-95.950556,-99999,-99999,2,2
57817,43.9204,-95.955885,-99999,-99999,2,2
57818,43.9897,-96.2236,-99999,-99999,2,2
57819,43.9931,-96.2186,-99999,-99999,2,2
57820,43.984444,-96.219444,-99999,-99999,2,2
57821,43.980278,-96.223333,-99999,-99999,2,2
57822,43.988611,-96.215556,-99999,-99999,2,2
57823,44.0364,-96.0736,-99999,-99999,2,2
57824,44.0236,-96.0789,-99999,-99999,2,2
57827,44.0197,-96.1183,-99999,-99999,2,2
57828,43.651389,-95.368611,-99999,-99999,2,2
57829,43.651389,-95.3825,-99999,-99999,2,2
57830,44.0508,-96.0933,-99999,-99999,2,2
57831,43.651389,-95.3755,-99999,-99999,2,2
57832,43.4058,-95.6547,-99999,-99999,2,2
57833,43.4058,-95.6575,-99999,-99999,2,2
57834,43.917,-95.954,-99999,-99999,2,2
57838,38.782931,-75.164903,-99999,-99999,2,2
57845,37.714167,-121.521666,-99999,-99999,2,2
57854,33.917222,-116.815,-99999,-99999,2,2
57887,41.978889,-70.715833,-99999,-99999,2,2
57888,42.717222,-70.846389,-99999,-99999,2,2
57937,41.745556,-71.117222,-99999,-99999,2,2
57761,44.42,-96.4347,-99999,-99999,1.9,1.9
57762,44.4289,-96.4358,-99999,-99999,1.9,1.9
57763,44.4231,-96.4458,-99999,-99999,1.9,1.9
57764,44.4278,-96.43,-99999,-99999,1.9,1.9
57765,44.4233,-96.4411,-99999,-99999,1.9,1.9
57766,44.4131,-96.4325,-99999,-99999,1.9,1.9
57767,44.2081,-96.1989,-99999,-99999,1.9,1.9
57768,44.2258,-96.2789,-99999,-99999,1.9,1.9
57769,44.2358,-96.2383,-99999,-99999,1.9,1.9
57770,44.2364,-96.2331,-99999,-99999,1.9,1.9
57771,44.2128,-96.2131,-99999,-99999,1.9,1.9
57772,44.2275,-96.2192,-99999,-99999,1.9,1.9
57773,44.2253,-96.235,-99999,-99999,1.9,1.9
57774,44.2297,-96.225,-99999,-99999,1.9,1.9
57775,47.0053,-96.4356,-99999,-99999,1.9,1.9
57788,64.013889,-145.596667,-99999,-99999,1.9,1.9
57798,42.859103,-100.592439,-99999,-99999,1.9,1.9
57739,35.0908,-118.3936,-99999,-99999,1.8,1.8
57740,41.657539,-106.189183,-99999,-99999,1.8,1.8
57741,45.7644,-84.7381,-99999,-99999,1.8,1.8
57742,42.261111,-70.856389,-99999,-99999,1.8,1.8
57744,35.155278,-118.369444,-99999,-99999,1.8,1.8
57745,38.1728,-104.62,-99999,-99999,1.8,1.8
57715,39.6189,-90.8461,-99999,-99999,1.7,1.7
57716,44.0256,-96.4303,-99999,-99999,1.7,1.7
57717,44.0247,-96.4369,-99999,-99999,1.7,1.7
57721,44.015,-96.4367,-99999,-99999,1.7,1.7
57722,44.0211,-96.4406,-99999,-99999,1.7,1.7
57723,44.0208,-96.4331,-99999,-99999,1.7,1.7
57725,45.655,-119.4647,-99999,-99999,1.7,1.7
57727,41.6083,-70.6089,-99999,-99999,1.7,1.7
57738,40.537,-89.019,-99999,-99999,1.7,1.7
57676,44.3989,-96.4178,-99999,-99999,1.6,1.6
57677,35.0772,-118.3811,-99999,-99999,1.6,1.6
57684,41.6067,-70.6206,-99999,-99999,1.6,1.6
57685,42.716389,-70.841944,-99999,-99999,1.6,1.6
57687,43.384722,-93.221389,-99999,-99999,1.6,1.6
57689,43.297222,-93.283333,-99999,-99999,1.6,1.6
57692,43.326944,-91.810833,-99999,-99999,1.6,1.6
57693,41.226944,-94.434722,-99999,-99999,1.6,1.6
57694,41.338889,-94.57,-99999,-99999,1.6,1.6
57695,41.29,-94.485,-99999,-99999,1.6,1.6
57696,41.39,-94.445833,-99999,-99999,1.6,1.6
57697,41.29,-94.488056,-99999,-99999,1.6,1.6
57698,41.391944,-94.876389,-99999,-99999,1.6,1.6
57701,44.462222,-93.192778,-99999,-99999,1.6,1.6
57706,38.233611,-122.0925,-99999,-99999,1.6,1.6
57521,43.754739,-95.853447,-99999,-99999,1.5,1.5
57522,44.0119,-96.1125,-99999,-99999,1.5,1.5
57526,35.17,-103.74,-99999,-99999,1.5,1.5
57535,41.6144,-71.2514,-99999,-99999,1.5,1.5
57549,44.1125,-91.924722,-99999,-99999,1.5,1.5
57550,37.6167,-121.3564,-99999,-99999,1.5,1.5
57551,41.3931,-94.4447,-99999,-99999,1.5,1.5
57553,41.2258,-94.4406,-99999,-99999,1.5,1.5
57556,39.973333,-90.699166,-99999,-99999,1.5,1.5
57557,38.232222,-122.092778,-99999,-99999,1.5,1.5
57563,43.385833,-92.759444,-99999,-99999,1.5,1.5
57564,42.391389,-71.070833,-99999,-99999,1.5,1.5
57576,40.955,-91.394444,-99999,-99999,1.5,1.5
57605,42.208056,-93.599444,-99999,-99999,1.5,1.5
57606,42.161389,-92.4425,-99999,-99999,1.5,1.5
57608,41.925278,-70.64,-99999,-99999,1.5,1.5
57640,41.581667,-71.486667,-99999,-99999,1.5,1.5
57664,42.175083,-70.728467,-99999,-99999,1.5,1.5
57674,40.718292,-83.22865,-99999,-99999,1.5,1.5
57498,46.895,-96.7347,-99999,-99999,1.4,1.4
57499,40.9044,-96.6231,-99999,-99999,1.4,1.4
57500,43.4,-95.6333,-99999,-99999,1.4,1.4
57432,31.7158,-105.9908,-99999,-99999,1.3,1.3
57433,44.1508,-96.1361,-99999,-99999,1.3,1.3
57434,44.290556,-96.433333,-99999,-99999,1.3,1.3
57435,44.2851,-96.4257,-99999,-99999,1.3,1.3
57436,43.6558,-94.1536,-99999,-99999,1.3,1.3
57437,43.6558,-94.1564,-99999,-99999,1.3,1.3
57438,44.3144,-96.3317,-99999,-99999,1.3,1.3
57439,44.287778,-96.433333,-99999,-99999,1.3,1.3
57441,44.314722,-96.325833,-99999,-99999,1.3,1.3
57442,44.2851,-96.43325,-99999,-99999,1.3,1.3
57443,43.5811,-95.78,-99999,-99999,1.3,1.3
57444,43.5833,-95.7781,-99999,-99999,1.3,1.3
57446,43.586111,-95.776111,-99999,-99999,1.3,1.3
57447,43.581111,-95.775833,-99999,-99999,1.3,1.3
57448,43.586111,-95.780278,-99999,-99999,1.3,1.3
57449,44.3197,-96.3317,-99999,-99999,1.3,1.3
57390,43.9405,-94.9434,-99999,-99999,1.2,1.2
57392,44.6108,-87.5586,-99999,-99999,1.2,1.2
57393,42.353333,-70.962778,-99999,-99999,1.2,1.2
57204,43.385347,-94.815655,-99999,-99999,1,1
57221,40.1908,-84.8172,-99999,-99999,1,1
57222,40.2097,-84.8219,-99999,-99999,1,1
57227,34.084722,-117.529444,-99999,-99999,1,1
57244,38.42,-121.818056,-99999,-99999,1,1
57245,40.111111,-122.193889,-99999,-99999,1,1
57246,38.692778,-121.9325,-99999,-99999,1,1
57306,41.602222,-81.496944,-99999,-99999,1,1
57326,32.702107,-116.354587,-99999,-99999,1,1
57327,36.421111,-121.340278,-99999,-99999,1,1
57330,36.505,-121.451667,-99999,-99999,1,1
57172,44.6694,-87.6333,-99999,-99999,0.9,0.9
57162,41.916558,-91.650897,-99999,-99999,0.7,0.7
57160,45.5897,-95.877033,-99999,-99999,0.6,0.6
57153,43.279722,-92.810556,-99999,-99999,0.5,0.5
57152,45.589722,-95.876944,-99999,-99999,0.4,0.4
57134,43.6575,-88.4381,-99999,-99999,0.2,0.2
57132,40.652778,-74.117778,-99999,-99999,0.1,0.1
